game,outcome,end_reason,n_moves,loss,moves
36,B,material_resign,52,7.088275,f2f4 g7g5 b2b3 e7e6 a2a4 b8a6 b1a3 c7c6 g1h3 g8e7 b3b4 d8a5 e1f2 d7d5 c2c3 h7h6 g2g4 e8d7 d1e1 a6b4 f2g2 f8g7 g2f3 d7d8 a3c2 d8d7 c3c4 a5a6 e2e3 a8b8 f4f5 f7f6 d2d3 h8g8 c1b2 c6c5 e1e2 a6b5 a1a2 a7a6 d3d4 b8a8 a2a1 b4c2 a1a2 d7d6 a2a1 c2a1 c4d5 g8f8 f1g2 a8a7
37,B,material_resign,102,7.075022,g2g4 g7g5 b1a3 g8f6 a1b1 e7e5 b2b3 f6h5 b1b2 d8e7 e2e4 e8d8 e1e2 d8e8 h2h3 f7f5 f2f4 c7c5 f1g2 d7d5 c2c4 b7b6 a3b1 f5g4 d1c2 e8f7 g2f3 b6b5 f4g5 b5c4 e2e3 h8g8 a2a4 g8h8 d2d4 c4c3 c1d2 c8d7 h3g4 d7c6 a4a5 f7e6 a5a6 h5g7 h1h7 h8h7 c2c1 h7h8 c1f1 e7d7 b1a3 f8e7 d2c3 c5c4 b2h2 h8h7 g5g6 e7a3 f1c1 d7c8 b3b4 e5d4 c3d4 c8h8 c1c4 c6e8 e4e5 h7h5 h2f2 h5h4 c4e2 h4h5 e2b5 h8h6 g4g5 h5h3 f2b2 a3b4 b2a2 h6h7 d4c5 b4a5 e3d4 a5b4 c5d6 b8d7 d6b4 d7b6 b4e1 e6f5 a2e2 h7h8 e1g3 e8g6 e2d2 h3g3 f3g4 f5g4 d2d3 g6e8 g1f3 g4f4
38,B,material_resign,108,7.119694,c2c3 f7f6 e2e4 e8f7 e1e2 g7g6 g1h3 f7g7 h1g1 b7b6 d1c2 c8a6 e2e3 h7h6 f2f4 e7e6 d2d4 f8d6 c1d2 a6d3 d4d5 d3c4 h3f2 d6f8 e4e5 b8a6 h2h3 d8e7 c2d3 c7c5 f2g4 e6d5 b2b3 b6b5 d3d4 e7f7 h3h4 c4b3 g2g3 f8d6 d2e1 d6f8 f1h3 h6h5 a2a4 d7d6 g1g2 b3a2 a4a5 a2b1 a1a3 a8b8 a3a1 f7b7 g2d2 b8c8 a1a4 b5b4 d4c5 h8h7 a4b4 h5g4 b4b6 f6f5 e5e6 h7h4 b6b7 f8e7 d2c2 c8c6 h3f1 b1c2 f1g2 c6c7 c5c4 a6b4 b7c7 c2a4 c4d5 h4h7 e3e2 g8h6 c3c4 a7a6 d5d2 a4d7 d2c1 g7h8 c7c5 d6c5 g2f3 b4c6 f3c6 d7c6 e1c3 h8g8 c1f1 c6a8 e2e3 h7h8 c3d2 h6f7 f1h3 g4h3 e3e2 e7f6 e2f2 h8h5
39,W,material_resign,67,7.195556,g2g4 b8a6 h2h4 h7h6 a2a3 a8b8 a1a2 d7d5 b2b4 g7g6 e2e4 c7c6 g1h3 a6b4 h3g5 c8f5 d1e2 g8f6 e4e5 d8c8 b1c3 a7a5 e2f3 d5d4 h1h3 f5g4 c3a4 c8f5 f3d1 g4h5 c2c3 f5f4 a2a1 h8h7 d1f3 b8a8 a1b1 c6c5 f3h1 f4g5 h3h2 f6g4 f1h3 b4c2 e1d1 b7b6 h1g1 h7h8 h3g2 a8b8 d1e2 d4c3 h4g5 b8d8 a4b2 f7f6 d2c3 h6g5 g2e4 f8g7 e4f3 d8d6 e5d6 c5c4 f3c6 e8d8 a3a4
40,B,material_resign,140,7.226092,g2g4 g7g5 a2a3 e7e5 e2e3 a7a5 a1a2 e8e7 e1e2 c7c5 b2b3 d8e8 f2f4 g8f6 c2c4 e7e6 a3a4 h8g8 a2a3 h7h5 e2f2 b7b6 f1g2 e8e7 f4e5 h5g4 d1f1 f6e8 g2h3 g8g7 h3g2 e8d6 g2f3 b8c6 e5d6 g7g8 f1h3 a8b8 d2d4 g8g7 b3b4 e6f6 f2f1 e7d8 d4d5 c5b4 g1e2 d8c7 e3e4 b4b3 h3h7 g4f3 h7h3 f6e5 e2g1 f3f2 h3h8 c7d6 h8g8 c6a7 a3a2 e5d4 a2b2 b6b5 c1g5 b8b6 g5e3 d4d3 c4b5 f7f6 e3h6 d3d4 h2h4 d6e7 b1a3 g7g1 h1g1 e7d8 f1g2 f2f1q g1f1 f6f5 h6c1 b6b5 f1d1 d4c5 g2f3 d8g5 d5d6 g5f4 f3g2 f4c1 a3b5 a7c6 b2b3 f8e7 d1d4 f5f4 b5a3 c6b8 b3e3 c1c4 g8h8 c4c3 h8h6 b8a6 d4d2 c3b3 h6f6 c8b7 f6e6 b3b2 g2f3 d7e6 d6d7 e7f8 e3e1 f8h6 d2d4 c5b6 e1e2 b7d5 d4d3 d5e4 e2e4 b6c7 d3d6 b2c3 e4e3 c7d6 a3c4 d6c5 c4d6 c5d4 f3e2 c3e3 e2d1 a6b4 h4h5 e3d2
41,W,material_resign,87,7.019722,e2e4 d7d5 b1a3 g7g6 f2f3 c8h3 e1f2 e7e5 b2b4 g6g5 f1e2 e8e7 g2g4 g8f6 b4b5 h3f1 d1e1 c7c6 e2f1 h7h6 g1h3 a7a6 d2d4 b8d7 c1e3 a8a7 e1d2 f8g7 a3c4 f6g4 f2g3 a6b5 f3g4 a7a4 a1c1 d8c7 f1g2 h8h7 c4a3 b7b6 c1d1 e7f6 c2c4 f6e6 g2f3 c6c5 a3b5 c5d4 d2d4 c7c4 h1g1 a4a5 e4d5 e6f6 f3e4 h6h5 e3d2 a5a3 g3g2 a3h3 d1e1 h3h2 g2f3 c4c5 e4c2 h2g2 d2a5 h7h6 d4f2 e5e4 c2e4 c5d5 f2f1 b6a5 g4h5 h6h5 g1h1 d5b3 f3g2 f6e5 a2a4 b3g3 g2g3 f7f6 h1h2 e5e6 b5a7
42,B,material_resign,44,7.005887,g2g4 g7g5 a2a4 a7a5 a1a3 a8a7 e2e4 f7f6 g1h3 a7a6 d2d4 c7c5 h1g1 e7e5 f1g2 a6a7 c2c4 d8c7 b2b4 e8f7 d1e2 h7h5 e2e3 e5d4 e1d2 h5h4 e3e2 d7d5 g2f3 c8f5 f3h1 d4d3 b1c3 c7e7 h3g5 f7g6 g5h7 f5d7 g1f1 d3e2 b4c5 e2f1q c5c6 e7b4
43,B,material_resign,60,7.016301,g2g4 c7c5 e2e4 e7e5 e1e2 g7g5 c2c3 b7b6 b1a3 g8h6 d1e1 e8e7 e2e3 f7f6 b2b3 d7d5 a1b1 f8g7 f1c4 c8f5 c4d3 d5e4 d3f1 b6b5 e1e2 d8c8 f1g2 b5b4 d2d4 b4c3 f2f3 a7a5 e3f2 e7e8 f3e4 h8g8 e2f3 c5c4 f2e2 c8d8 f3f1 d8d4 c1d2 g7f8 a3b5 a8a6 b5a7 f8b4 d2c1 e8e7 a7b5 d4a7 a2a3 e7e6 f1f4 g5f4 g1f3 a7c7 c1d2 c4b3
44,W,material_resign,95,6.979302,g2g4 g7g5 b2b4 g8f6 e2e4 f6d5 b1c3 d5f4 c3d5 b7b6 d5e7 f4g2 e1e2 e8e7 e2d3 c7c5 c1b2 c8a6 c2c4 d8c7 b2e5 e7e6 a1c1 f7f5 g1e2 f8g7 e5d6 h8g8 c1b1 g8h8 e4f5 e6f7 d1a4 h8f8 b1a1 g2f4 d3e3 c5b4 f1h3 g7h8 h1f1 f7f6 d6f8 c7e5 e3f3 a6c8 d2d4 e5e6 f3g3 f4g6 a1b1 c8b7 e2g1 e6e7 b1a1 b7f3 d4d5 e7e5 g3f3 e5d5 f3g3 d5a5 a4b3 a7a6 f2f4 a5f5 g1f3 g6e7 b3a4 h8g7 a2a3 a6a5 a4b5 a8a7 f1d1 e7g8 b5a5 a7c7 a5a6 f5f4 g3f2 b8c6 d1d5 f4e5 a1e1 e5e4 f3e5 c7b7 e5d3 e4f3 f2f3 c6e5 f3e2 f6e6 f8g7
45,B,material_resign,106,7.116820,e2e4 g7g5 a2a3 c7c5 a1a2 d8c7 b2b3 b7b6 f2f4 g8f6 g2g4 e8d8 d2d4 c8a6 d1d3 d7d6 e1e2 d8e8 f1g2 f8g7 c2c4 f6g4 b3b4 e7e6 d3c3 c7d8 b4c5 g4f6 f4g5 h7h5 e4e5 d8c7 c1d2 f6h7 d2e1 d6d5 g5g6 c7c5 a2a1 c5d6 g6h7 g7f6 e5f6 h5h4 g1h3 e6e5 c3c1 e5e4 g2f1 e4e3 f1g2 d6e7 e1a5 e7d6 g2f3 b8d7 b1c3 d7f8 c3e4 e8d8 a5b6 d8c8 a1b1 c8d7 c1d2 a6c4 e2d1 a7a5 d1e1 d7e6 d2e2 d6d8 e2a2 c4a2 b6c7 f8d7 c7a5 d8e8 a3a4 e8e7 e4d2 d7b8 d2c4 a8a7 h3f2 a7a6 e1f1 e7a3 h1g1 h8g8 g1g7 b8d7 g7g6 g8h8 a5c3 a3c1 f1e2 h8h7 f2d1 a6a7 f3h5 a2b1 c3a1 b1f5 h2h3 c1c4
46,B,material_resign,20,7.006589,e2e4 g7g5 d1e2 e7e5 g1h3 f7f6 e2a6 c7c5 a2a3 h7h5 h3g1 e8e7 f2f3 d8c7 a3a4 b8a6 c2c3 h8h7 d2d4 c7c6
47,B,material_resign,50,6.897114,e2e4 g7g5 g2g3 d7d6 f2f3 e8d7 f1c4 g8h6 c2c3 b8a6 d1c2 c7c6 d2d4 a8b8 e1f2 d8e8 f3f4 f8g7 c4a6 h8f8 f2f1 e7e5 b2b3 b7a6 d4d5 c6c5 a2a4 e8d8 c2g2 a6a5 c1d2 b8b5 g1h3 a7a6 h3g5 g7f6 b1a3 b5b4 h2h4 f8g8 a1a2 f6g7 h1g1 d7e7 g2h3 c8h3 g1g2 e7e8 a2c2 d8c8
48,B,material_resign,16,6.990677,e2e3 g7g5 f2f4 e7e5 d2d4 d7d5 e3e4 g8f6 e1f2 e8d7 d1g4 f6g4 f2e1 a7a5 e1d2 b7b6
49,W,material_resign,109,6.990422,g2g3 c7c5 c2c3 g7g6 a2a4 h7h6 e2e3 e7e5 g1h3 h6h5 b2b4 f8h6 f1g2 a7a5 c1a3 e8f8 e1f1 h6g7 f2f3 c5c4 e3e4 b7b5 f1f2 h8h6 h3g5 d8b6 d2d4 c8b7 f2e2 b6e6 d1b3 b7d5 a1a2 f8e7 a2c2 d5c6 b1d2 f7f5 g5h7 d7d5 g2h3 c6d7 a4b5 a8a7 g3g4 h5h4 g4f5 g8f6 f3f4 e6a6 h7f8 d7e6 e2e3 e5f4 e3f3 a7d7 b3a4 e7d6 f5g6 f6g8 c2c1 h6h7 f8h7 d6c7 h7f8 d7d8 a3b2 g8e7 d2b3 a6d6 h3g2 g7f6 f8d7 f6g7 h1g1 b8d7 a4a5 c7b7 b5b6 h4h3 g2h1 e7c8 c1d1 e6f7 d1e1 d8f8 e1e2 f7e6 e2e1 d7e5 f3e2 f4f3 h1f3 d6e7 a5a4 e6d7 g1g5 e7e8 g5g1 f8f3 g1h1 f3f8 b3a1 d7e6 a4e8 f8f2 e2f2 e5g6 f2f3
50,B,material_resign,100,6.942216,a2a4 b7b5 e2e3 c7c6 b1a3 g7g6 d2d4 g8f6 a4a5 c8a6 a1a2 d8a5 c2c3 h7h5 g2g4 h8g8 a3b5 e7e5 d1d3 a6b5 c1d2 f8e7 b2b3 f6g4 e1e2 e7c5 d4e5 c5d6 f1h3 e8e7 e3e4 f7f6 e5d6 e7e6 a2a3 b5c4 f2f4 a7a6 e2f3 f6f5 f3g2 c4b3 g1f3 a5b4 f3g1 h5h4 d3d4 b3a4 g1f3 g8g7 f3e5 g4f6 e5d7 g7g8 g2g1 f6g4 g1g2 g4h2 g2f2 a4b5 d4f6 e6d7 h3f1 b5c4 d2c1 c4b5 h1g1 g6g5 f6h8 a6a5 f2g2 b4b2 g2h1 b5a6 f1a6 d7e6 h8h6 g8g6 c1d2 g5f4 g1e1 b2b4 h6h7 g6g7 e4f5 e6f6 e1e8 h2g4 e8e7 b8d7 a6c8 d7c5 e7f7 f6f7 d2e3 g4e3 h7h6 b4b3 c8a6 e3d5
51,W,material_resign,37,6.840070,e2e3 b7b5 a2a4 g7g5 a1a2 d7d5 a2a3 c8d7 g2g4 d7e6 g1h3 f7f6 f1g2 h7h6 h3g5 b5b4 e1e2 b8a6 d2d4 h8h7 d1f1 e6d7 h2h3 c7c6 f2f4 h6h5 g5h7 f6f5 c1d2 g8h6 c2c4 e8f7 h7f8 f7f6 b1c3 d8b8 e2f2
52,B,material_resign,86,6.796701,g2g4 c7c5 e2e3 b8a6 e1e2 d7d5 g1h3 g7g5 c2c3 f7f6 a2a4 e7e5 e2e1 a8b8 f2f3 c5c4 f1c4 b7b6 e3e4 e8d7 f3f4 h7h5 d2d4 f8e7 b2b4 f6f5 e1f2 g5f4 b1d2 b8a8 h3g1 g8h6 f2f1 e7f8 d1e1 d8e7 e1d1 e7d6 c4b3 h8g8 d1e1 h5g4 a1a2 a6c7 e1d1 d7e8 d1e1 a7a6 c3c4 d5e4 h2h3 a8a7 d4d5 f8g7 h3h4 e8e7 g1h3 g8f8 b4b5 f8e8 a2a3 e8f8 b3d1 c8e6 h1g1 e7d8 d1b3 d8e7 g1g4 c7b5 h3f4 e6d5 e1e2 d6c7 g4g6 h6g8 g6e6 d5e6 f4d5 e7d7 a4a5 b5a3 c1b2 g7h6 f1g2 b6b5
53,B,material_resign,64,6.862366,g2g4 c7c5 b1a3 g7g5 a1b1 e7e5 b2b4 e8e7 d2d4 d8c7 b4c5 b7b6 f1g2 a7a5 e1f1 c7c5 d1e1 e7e8 g2d5 h7h5 d4e5 f8g7 g1f3 d7d6 e5e6 c8a6 f3g1 c5c6 f1g2 a8a7 b1b2 b6b5 e1d1 e8e7 b2b3 f7f5 c1g5 g8f6 g1f3 e7f8 d1d4 a7d7 d4c5 a5a4 c2c4 c6b7 h2h3 b5c4 g5d2 f8e7 f3e5 b7d5 e5f3 h5h4 h1h2 a6b7 c5c6 e7e6 d2c1 b7c6 g4f5 d5f5 b3d3 d6d5
54,B,material_resign,54,6.772800,g2g4 h7h6 b1a3 g8f6 f1h3 f6h7 e2e4 g7g6 h3g2 b8c6 e1e2 f8g7 a3b5 f7f5 d2d4 h7f8 b2b3 f5e4 a2a4 b7b6 b5c7 e8f7 c7e8 d8e8 h2h4 g7f6 d1e1 d7d5 b3b4 f7g8 b4b5 a7a5 e2e3 c6e5 h1h3 h6h5 e3d2 f6h4 d2c3 h8h7 c3d2 a8a7 a1a2 c8a6 e1e2 a7c7 h3f3 c7c5 e2c4 c5c4 c1b2 c4a4 g2h3 h4g3
55,D,cap_draw,150,6.735476,g2g4 b8a6 b1a3 a8b8 f1g2 g8h6 e1f1 d7d5 b2b3 h8g8 e2e3 e7e5 a3b5 b7b6 d2d4 c8g4 g1f3 d8f6 d1e2 g4h5 a2a3 h5g6 c2c4 f6h4 a3a4 h4g3 c1d2 d5c4 d2c1 a6c5 b5c7 e8e7 e2d2 g3h2 b3c4 b8a8 c7e8 g6b1 a4a5 c5b7 g2h3 h6f5 f3e1 f5h6 a1a2 f7f5 a2a3 h6f7 h1g1 e5d4 c4c5 a8d8 e1c2 h2f4 a3c3 b6b5 e3d4 g7g6 c3e3 f4e3 d2e1 h7h6 f1g2 b7a5 f2e3 e7e6 c1d2 e6d7 e1e2 f8e7 e2d1 g8h8 g2g3 a7a6 d1e2 h8e8 g1b1 g6g5 e3e4 h6h5 b1b5 f7h6 e2e1 d7e6 b5b4 d8a8 e1d1 h6g4 c2e3 a5c6 d1e1 c6d4 e3f1 d4f3 e4e5 e7d6 b4b3 e8e7 b3b5 a8d8 d2b4 d6c5 f1e3 a6b5 b4a3 e7f7 h3g2 c5d6 a3c5 d8a8 e5d6 a8d8 e1d1 e6e5 d1c1 f7a7 g2h1 f5f4 g3h3 f3h4 c1c4 d8g8 c4g8 e5f6 e3d5 f6e5 g8d8 a7d7 d8c8 d7d6 d5b4 g4h6 b4d5 g5g4 h3h4 d6f6 c8h8 h6f5 h4h5 f5e7 h8e8 e5f5 e8d8 g4g3 d8a5 f5e5 d5c7 b5b4 a5a8 f6a6
56,B,material_resign,60,6.868284,e2e4 b7b6 a2a3 e7e5 b2b4 c7c5 a1a2 g7g5 d2d4 a7a5 g2g4 d8c7 f1c4 a8a7 c1e3 c7c6 c4b3 d7d5 g1h3 d5e4 e1f1 c6g6 f1e2 g8f6 h3g5 c5d4 f2f3 f6g4 a3a4 g6e6 h1f1 g4h6 b1a3 a7a6 h2h3 e4f3 e2f2 h8g8 d1e2 g8g7 f2f3 e8e7 e2b5 f7f5 c2c4 b8d7 b3c2 d7f6 c2b3 g7g5 f1g1 e7d6 b5c5 d6d7 g1b1 f8c5 e3g5 d7e7 b3c2 h6f7
57,W,material_resign,37,6.619014,e2e3 g7g5 e1e2 f7f5 d1e1 a7a5 a2a3 d7d6 b2b4 e7e5 c1b2 d8e7 g2g4 d6d5 f1g2 c7c6 c2c3 e7b4 d2d4 e8f7 f2f4 f8g7 b1d2 b7b6 g1h3 a8a7 h1g1 g8e7 f4e5 h7h5 g1f1 a7d7 c3b4 h8h6 e2f2 f7g8 h3g1
58,B,material_resign,44,6.714342,f2f4 d7d5 a2a4 c7c6 c2c3 b7b5 e2e4 f7f6 e1f2 c8e6 g1h3 e8d7 d1e1 d7e8 e1e2 e6c8 h1g1 e7e5 e2e3 f8e7 b1a3 d8d6 d2d4 f6f5 b2b3 e7g5 f1c4 d6c5 c1d2 e5d4 e4e5 e8f7 e3d4 g7g6 a1a2 d5c4 g2g4 c5b4 d4c4 b5c4 d2e3 c8b7 e3d4 c4b3
59,B,material_resign,50,6.793994,g2g4 g7g5 a2a3 g8h6 a1a2 f7f6 b2b3 c7c6 f2f3 b7b6 c2c3 e8f7 e1f2 a7a5 g1h3 f6f5 f3f4 d7d5 d1e1 f8g7 f1g2 g7f8 e2e3 a8a7 g4f5 d8e8 d2d3 c8a6 f2e2 e7e5 f5e6 f7e6 e1g3 f8g7 g3g4 e6f6 g4d7 c6c5 h1e1 f6g6 e2f2 h8g8 g2e4 d5e4 d3e4 e8d7 e1h1 a6b5 e4e5 g7f8
60,W,material_resign,45,6.792532,g2g4 b7b5 g1f3 a7a5 d2d4 a8a7 d1d3 e7e5 f3d2 b8c6 h1g1 c6d4 e1d1 g7g5 d3h7 c7c6 a2a4 d7d5 e2e4 d8f6 f1g2 f8e7 d2c4 e8d8 c1d2 d4b3 c4e5 c8d7 c2c3 f6f5 e5d7 f5g4 d1c2 e7f6 b1a3 f6d4 f2f3 d8c7 e4e5 g4g2 g1g2 f7f6 e5f6 b5a4 g2g4
61,B,material_resign,130,6.782754,e2e4 g7g5 a2a3 g8f6 c2c3 e7e5 a3a4 e8e7 e1e2 a7a5 a1a2 c7c5 d2d4 e7e6 g2g4 d8b6 g1h3 a8a7 b2b3 f6e8 f1g2 a7a6 d4d5 e6e7 h1g1 b6e6 f2f3 e6f6 a2a3 c5c4 c1b2 h7h6 e2e1 f8g7 a3a2 e7d6 b3b4 h6h5 b4a5 f6g6 d1e2 h8h7 e2d1 f7f6 g2h1 h5g4 a2a3 g4h3 g1g4 h7h5 b2c1 d6e7 c1g5 g6f7 b1d2 a6d6 e1f1 h5h6 g4g2 g7h8 f1e2 f6g5 f3f4 f7f5 e2e3 d6d5 d1e2 d5b5 a4b5 b8c6 g2f2 d7d5 d2c4 c6b4 a3a1 e7f7 b5b6 c8d7 e2f3 f7e6 f3g4 e5f4 e3f3 b4d3 a1f1 e6f6 c4d2 d7e6 c3c4 d3f2 f3f2 f5e5 e4d5 e6f5 d2e4 e5e4 g4h5 f5g6 h5g4 e8c7 g4f4 f6e7 f4g3 c7b5 g3g4 g6h5 d5d6 h6d6 g4g2 e4c2 f2g1 c2c4 f1f8 c4d5 g1f1 d5e4 a5a6 b7a6 g2f3 e4h4 f3c6 d6e6 b6b7 h5f3 c6c7 e7f8 h1f3 e6e2 f3g2 b5c3
62,D,cap_draw,150,6.686864,e2e4 g7g5 d2d4 e7e5 f2f3 e8e7 e1f2 c7c5 d4d5 g8f6 b1d2 a7a6 g2g4 f6g4 f2e1 f8g7 f1g2 g4f6 a2a4 a8a7 c2c3 d8c7 b2b3 a7a8 g2h3 f6h5 a1b1 g7h6 h3d7 a8a7 b1a1 c5c4 g1h3 c7a5 d7f5 b7b6 d2c4 e7e8 a1b1 a7c7 c1d2 c7c6 d2g5 c6d6 g5d8 h6g7 b1b2 h5f4 c4a3 c8e6 d8c7 e8d7 d1d2 h8d8 d2c1 f4d3 e1d1 a5b4 c1g5 d8c8 c7d8 g7h6 g5e3 h6f4 b2f2 d3b2 d1e2 c8d8 f5h7 e6f5 a3b5 b4d4 h1g1 d6g6 e2e1 g6h6 h3g5 f5e6 c3c4 f7f5 b5d6 e6d5 h2h3 d7d6 b3b4 h6h4 g1h1 d5c6 f2b2 d8f8 b2b1 d4c3 e1f1 c3e1 b1e1 h4h3 b4b5 c6d7 h1g1 a6b5 e4f5 h3g3 h7g8 f8d8 e3e4 f4g5 e4e5 d6c6 a4a5 g3g2 e5f4 b8a6 g8d5 c6c5 f4d6 c5d4 d6e5 d4d3 e5d6 g5f4 d6g6 g2e2 g1g5 b5c4 d5g8 e2b2 g6g7 b2g2 e1d1 g2d2 g7d7 f4d6 g8f7 d8d7 d1d2 d3e3 f7e8 d7f7 d2f2 d6e5 a5b6 f7f5 f3f4 a6c5 f2f3 e3e4 f3g3 c5b3 g3g2 b3c5
63,D,cap_draw,150,6.535799,b1a3 g7g6 a1b1 d7d5 b2b3 c7c6 a3c4 c8e6 d2d4 d8c7 c4d2 c7e5 c2c3 e8d8 g2g4 a7a5 e2e3 f7f5 e1e2 d8c7 f2f4 f8g7 d1c2 b7b6 g1h3 g8f6 h1g1 a8a7 a2a3 h7h6 e2f2 e6f7 b1b2 e7e6 a3a4 h8f8 f1b5 e5f4 f2e2 f6g8 e3e4 c7d7 g1g2 f4h2 e2f1 a7a6 g2g3 d7d6 b5e2 g6g5 d2f3 e6e5 e4d5 f7d5 c1d2 d5e4 d4d5 b8d7 f3d4 c6c5 d4c6 g8f6 e2d3 f6g8 d2c1 h6h5 c2f2 h5g4 b3b4 h2h3 g3g2 g8f6 f2f5 a5b4 c6d8 c5c4 b2b3 e4d5 b3b2 d5e6 b2b3 e5e4 b3b4 g4g3 f5b5 h3h1 f1e2 h1g1 b5d7 d6e5 d7b5 e5d6 c1d2 f6g4 d8c6 f8g8 b4b3 g8f8 b3b4 g7c3 d2g5 g1b1 g5d2 g4h6 c6a7 d6e7 g2f2 b1a1 e2e3 f8g8 b5c4 e7d6 d2e1 h6f5 e3e4 g8f8 c4b3 a1b1 a4a5 c3b4 b3a2 f8e8 a2a4 g3g2 f2f4 a6a7 e1b4 b1b4 a4b4 d6d7 f4h4 e6f7 e4f5 f7g6 f5f6 e8g8 b4c5 d7e8 c5d5 a7d7 d5c5 g6d3 c5c4 g8g4 c4c6 d3c2 c6c7 d7e7 h4h5 g4e4
64,B,material_resign,46,6.632710,a2a3 f7f6 e2e3 a7a5 f2f3 e8f7 e1f2 h7h5 f1d3 d7d5 g2g4 g7g6 h2h3 f6f5 b2b4 h8h7 f2e1 e7e5 c2c3 h7h8 e1f1 f8c5 d1e2 d8e7 a3a4 a8a7 c1a3 g6g5 a1a2 e5e4 d3e4 c8d7 b4a5 d7c8 e2b5 h8h7 b5e8 e7e8 d2d4 c5b6 f3f4 f5e4 g1f3 b6a5 h1g1 h7g7
65,B,material_resign,88,6.549223,g2g4 g7g5 a2a4 h7h5 c2c3 a7a6 h2h4 d7d6 f1g2 f7f6 b2b3 a8a7 e1f1 c8e6 b1a3 e6f7 a3b5 b7b6 e2e4 f7d5 d2d4 d8d7 c1d2 h8h6 d2c1 d5e6 d1e1 d7c6 e1d1 e8d8 f2f3 c6c3 d1e2 f8g7 a1a2 c3b3 e2e3 d8d7 d4d5 e6g4 b5c7 b3b2 e3b6 b8c6 h4g5 h6h8 g1h3 b2a3 b6b5 e7e6 a4a5 a7b7 h1g1 f6f5 c1b2 g8f6 c7a8 f6h7 a2a1 h8e8 e4f5 g7d4 b5c4 b7a7 a8c7 a3a1 b2c1 a1a5 c1a3 c6b4 c4d3 g4f3 d3c2 e6f5 c2b2 e8c8 h3f4 b4d3 a3d6 d4e3 b2b5 d7d8 g2h1 e3g1 g5g6 a5a4 d6b4 f3e4
66,B,material_resign,120,6.539985,e2e4 a7a6 a2a3 a8a7 a1a2 d7d5 c2c3 e7e5 e1e2 g8f6 e2f3 d5d4 b2b3 b7b6 f3g3 d8d5 g1h3 b8d7 f1d3 g7g6 f2f3 a6a5 d1e1 d5e6 e1f1 e6c6 a3a4 f6d5 b1a3 d5c3 g3g4 e8e7 a2b2 g6g5 d2c3 c8a6 b3b4 h8g8 b2e2 d7f6 g4g3 b6b5 c1d2 h7h5 g3f2 f8g7 e2e3 g8f8 f1c1 c6b7 a4b5 a5a4 c1f1 f6g4 f2e1 a6b5 d2c1 f7f6 e1d1 f8f7 a3b1 c7c6 f3f4 h5h4 c1d2 g4h6 d1c1 e7e6 c1b2 a7a8 c3c4 f6f5 c4b5 b7d7 f1c1 e6d6 h1e1 d6e6 c1c6 e6e7 g2g3 e7d8 h3f2 d8e7 e4f5 a8g8 e1d1 d7c6 d2c1 c6g6 b1a3 h6g4 c1d2 g6h5 a3b1 f7f5 b1c3 e7f8 c3a4 e5f4 d1e1 g4e5 d3c2 f5f6 e1f1 f6f5 b2b3 e5g6 c2e4 f4g3 a4b6 g3f2 f1g1 h5f3 g1g4 d4e3 b6c4 f5f4 g4g5 f4e4
67,B,material_resign,66,6.572245,c2c4 b7b5 d2d4 c7c5 h2h3 a7a5 c1h6 e7e5 e1d2 g8f6 e2e3 a8a7 e3e4 h8g8 b2b4 d7d5 d1e1 c8h3 d2e3 a5a4 e1c3 b8d7 g1f3 c5b4 b1a3 a7a8 e4d5 g7h6 a1c1 f8d6 f3g5 a8a6 e3f3 e5e4 f3e2 d6f8 g5h7 f8d6 c3d2 b5c4 e2e3 g8g2 a3c2 f6g4 e3e4 f7f5 e4f5 e8e7 f1e2 b4b3 h1g1 d8h8 f2f3 e7e8 e2d1 d6c5 d2c3 c5a3 c3b3 h8g8 b3b6 d7b6 d1e2 g8h8 e2d3 h8g8
68,W,material_resign,31,6.584087,c2c3 c7c5 c3c4 f7f6 d1c2 d8c7 f2f3 e8d8 e1f2 c7d6 a2a3 g7g6 f2e3 d6e6 c2e4 g8h6 d2d4 d8e8 e3f4 h6f5 d4d5 h8g8 a3a4 e6e5 f4g4 e5g3 h2g3 h7h5 g4h3 f5g7 b1a3
69,W,material_resign,39,6.460921,e2e4 b8a6 f1a6 g7g5 a2a3 g5g4 d2d4 b7b6 a6c8 g4g3 c1e3 c7c6 a1a2 c6c5 g1e2 f7f6 b2b3 e8f7 f2g3 d8c7 e1f2 f7g6 c8d7 g6h5 b3b4 c5d4 h2h3 f8g7 d7c8 a7a5 c2c4 c7c5 b4a5 c5c4 e3d4 a8a7 a2d2 h7h6 d4b6
